FIPS,sh050m,sh100m,sh500m,income,migration,birth,death,education,unemployment,election
19005,0.2828339,0.43353784,0.5416122,0.002852692,-0.10399771,0.90873855,0.73606676,-0.32366037,-0.16519924,-0.24438912
19007,0.3592569,0.6816313,0.5416122,-0.8031801,-0.31003743,0.307037,0.98324513,-0.47241664,-0.27419737,0.13796145
19009,-0.40497288,0.51623565,0.29131502,0.012307852,-0.87473893,-0.13421084,1.3010459,-0.73805285,-1.0371845,-0.020566635
19011,0.7413718,0.84702694,0.29131502,1.0679256,-0.11162881,0.106469795,-0.60575867,0.11198298,-0.8736872,-0.18545151
19013,-0.099280976,0.26814222,0.041017797,0.11600204,-0.6610681,0.54771763,-0.7116923,0.7495098,-0.32869646,-1.2845839
19015,0.51210284,0.26814222,0.16616641,0.8610061,-0.012424494,-0.17432427,0.418266,0.34574282,-1.3096799,-0.57717234
19017,-0.099280976,0.51623565,0.4164636,1.2760954,-0.18030871,-0.25455114,-0.78231466,0.93014246,-0.8736872,-0.5838949
19019,1.0470637,0.92972475,0.6667608,0.61149925,-0.6610681,0.8686251,-0.4292027,-0.100525975,-0.6011918,-0.537325
19021,-0.8635108,-0.8069294,-0.45957664,0.22985466,-0.65343696,1.309873,-0.5704475,-0.20678045,-0.9281863,-0.22174159
19023,0.6649488,1.0124226,0.5416122,0.43505505,-0.7221169,-0.85625273,0.4535772,-0.42991483,-0.4921937,0.16761555
19025,0.05356498,0.51623565,0.4164636,0.10662502,0.29281956,-0.0940974,1.2304235,-0.2174059,-0.7646891,0.2816983
19027,-0.17570396,0.6816313,0.5416122,0.5383585,-0.22609532,0.54771763,0.418266,0.06948119,-1.4731771,-0.0021800755
19029,-0.25212693,0.51623565,0.16616641,-0.11764198,-0.7221169,-0.5353452,1.4069794,-0.20678045,-1.0916835,0.26129743
19031,0.8177948,0.43353784,0.29131502,1.1150451,0.45307267,-0.6155721,-0.18202433,0.15448476,-1.0371845,-0.44626498
19033,-0.25212693,0.10274658,0.041017797,0.28963313,0.35386837,-0.4150049,0.6654444,0.12260842,-0.8736872,-0.7893876
19035,0.05356498,-0.14534688,0.16616641,0.3228434,-0.28714412,-0.053983957,1.4776019,-0.0155223925,-0.8736872,0.28986484
19037,0.51210284,0.51623565,0.5416122,-0.016057625,-0.34819293,-0.25455114,-0.040779542,-0.49366754,-0.4376946,-0.2782448
19039,0.51210284,0.35084003,0.041017797,-0.1288944,0.23177074,0.6680579,0.418266,-0.49366754,-0.9826854,-0.115143225
19041,-0.32854992,-0.3107425,0.041017797,0.32401553,-0.8671078,-0.17432427,0.4535772,0.11198298,-0.7646891,0.34630957
19043,0.20641094,0.76432914,0.6667608,0.3443324,-0.24898863,-0.6155721,-0.040779542,-0.4617912,-0.5466928,-0.2879249
19045,0.58852583,0.43353784,0.29131502,0.034968976,-0.5389705,0.34715042,0.48888838,-0.2599077,-0.16519924,-0.8718167
19047,0.12998796,0.51623565,0.16616641,0.16179314,-0.20320202,0.82851166,-0.4292027,-0.92931086,0.107296154,0.19491246
19049,-0.099280976,-0.47613814,-0.20927942,2.5568397,2.597412,1.5104401,-1.8769617,2.9596028,-1.418678,-0.7197616
19051,0.51210284,0.5989335,0.5416122,0.018246628,0.5751703,2.1923685,0.5241996,-0.11115142,-0.5466928,0.42555162
19053,-1.1692027,-1.0550228,-1.0853196,-0.98415655,-0.8900011,0.02624292,0.029842848,0.20761201,-1.0916835,-0.06857725
19055,0.9706407,0.76432914,0.6667608,0.57391304,-0.6381748,0.18669666,-0.3232691,-0.52554387,-0.9826854,-0.059458923
19057,0.05356498,-0.06264906,0.041017797,-0.03215484,-0.5389705,0.02624292,0.24171002,-0.11115142,-0.16519924,-0.81327105
19059,-0.8635108,-0.7242316,-0.08413081,0.67330945,0.59043247,-0.77602583,0.10046524,1.0363969,-0.4921937,0.12997137
19061,-0.022858,-0.06264906,0.16616641,0.7814577,-0.36345515,0.42737728,-0.67638105,0.9513933,-0.9281863,-1.0013274
19063,-0.48139587,-0.47613814,0.041017797,-0.10685841,-0.9434188,-0.17432427,0.418266,-0.14302777,-0.5466928,0.18368815
19065,-0.099280976,0.1854444,0.4164636,0.21797709,-0.92052555,-0.334778,0.84200037,-0.18552956,-0.4376946,-0.39568135
19067,0.2828339,0.10274658,0.29131502,0.028795773,-0.35582405,0.34715042,0.10046524,-0.17490411,-0.8736872,-0.55044967
19069,-0.099280976,0.51623565,0.16616641,0.2701758,-0.97394323,0.18669666,0.91262275,-0.40866396,-0.9826854,0.0715267
19071,0.58852583,0.26814222,0.29131502,0.3483958,0.5446459,0.14658323,0.91262275,-0.23865679,-1.0371845,0.29232225
19073,0.6649488,0.51623565,0.16616641,-0.04950232,0.5980636,0.26692355,1.0185564,-0.1536532,-1.1461827,-0.2619712
19075,0.3592569,0.92972475,0.5416122,1.1520844,-0.6610681,-0.65568554,0.029842848,0.68575716,-0.9826854,0.26212183
19077,0.51210284,0.5989335,0.29131502,0.4788926,0.033362113,-0.6155721,0.029842848,-0.18552956,-0.8736872,0.05776231
19079,0.51210284,0.43353784,0.041017797,0.7437152,-0.8289523,0.42737728,-0.11140193,0.2926156,-0.7646891,-0.28932032
19081,-0.099280976,0.43353784,0.29131502,0.6110304,-0.99683654,-0.4150049,-0.11140193,0.16511022,-1.3641789,0.29591075
19083,-0.17570396,0.26814222,0.041017797,0.0948256,-0.18030871,-0.21443771,0.91262275,-0.18552956,-0.71019,-0.08783614
19085,0.58852583,0.43353784,0.29131502,0.4627954,-0.37871733,0.02624292,0.84200037,-0.29178402,-0.9826854,0.18520704
19087,0.20641094,-0.06264906,0.16616641,0.100139245,-0.12689102,0.106469795,0.029842848,-0.1536532,-0.9281863,-0.012910836
19089,0.2828339,0.51623565,0.5416122,0.040126335,-0.50844604,0.34715042,0.5241996,-0.70617646,-0.8736872,-0.3623441
19091,-0.099280976,0.51623565,0.29131502,0.38387215,-0.11925991,-0.053983957,0.771378,-0.07927508,-1.2551807,0.45158163
19093,-0.022858,0.020048764,0.4164636,0.30455822,0.033362113,0.18669666,0.9479339,-0.27053314,-1.4731771,0.6384866
19095,0.43567988,0.76432914,0.29131502,0.65393025,-0.39397955,-0.13421084,0.3476436,-0.2599077,-1.1461827,-0.2433557
19097,0.7413718,0.76432914,0.5416122,0.02863949,0.01809991,-0.053983957,-0.14671312,-0.29178402,-0.5466928,-0.40353495
19099,0.7413718,0.6816313,0.29131502,0.34589523,-0.21083312,-0.13421084,-0.4998251,-0.38741305,-0.9281863,-0.4353397
19101,-0.17570396,-0.39344034,-1.2104683,-0.2176635,0.65148133,-1.1771603,-0.67638105,1.0682733,-0.8736872,-1.02738
19103,-1.3220487,-1.4685119,-0.45957664,0.74246496,0.43781048,0.38726386,-2.0182066,3.342119,-1.418678,-2.3116794
19105,0.8177948,0.5989335,0.4164636,0.45380908,-0.0582111,-0.5353452,-0.14671312,-0.33428583,-0.5466928,-0.40744066
19107,0.51210284,1.0951204,0.6667608,0.038719784,-0.073473305,-0.013870519,0.065154046,-0.3555367,-0.4921937,0.37550905
19109,-0.40497288,-0.39344034,0.29131502,0.4474796,-0.20320202,-0.0940974,0.3829548,-0.34491128,-1.418678,0.14128283
19111,0.43567988,0.26814222,0.16616641,0.01965318,-0.9128944,0.18669666,0.63013315,-0.6211729,0.43429062,-0.50865704
19113,0.05356498,-0.14534688,-0.20927942,1.1895143,0.28518844,0.46749073,-0.9941818,1.2170296,-0.8736872,-1.3426971
19115,0.8942177,0.5989335,0.4164636,0.2241503,-0.7602724,0.5076042,-0.67638105,-0.7805546,-0.71019,-0.10536504
19117,0.9706407,0.6816313,0.4164636,0.5054608,-0.21846423,-0.17432427,1.3363571,-0.4830421,-1.1461827,0.19661546
19119,0.58852583,0.35084003,0.29131502,1.0231503,-0.29477525,1.3499863,-0.8176258,-0.0155223925,-1.7456725,1.1333673
19121,0.51210284,0.35084003,0.16616641,1.2013136,0.38439277,-0.0940974,-0.11140193,0.2501138,-0.9281863,-0.004692547
19123,-0.17570396,0.1854444,0.041017797,0.19039305,-0.6076504,0.5076042,0.065154046,0.08010664,-0.8191882,0.4483062
19125,0.43567988,0.51623565,0.4164636,0.91390806,-0.035317797,-0.0940974,-0.3232691,0.51575,-1.2006817,-0.0054762727
19127,0.58852583,0.35084003,-0.20927942,0.33151716,-0.5389705,0.46749073,0.31233242,-0.27053314,-0.16519924,-0.76350784
19129,0.51210284,0.10274658,0.041017797,2.0432136,0.65148133,-0.57545865,-0.9941818,0.2288629,-0.8736872,0.25308248
19131,0.2828339,0.35084003,0.4164636,0.4474796,-0.14978431,-0.45511833,0.24171002,-0.40866396,-1.418678,-0.24261871
19133,0.2828339,0.43353784,0.29131502,-0.15874457,-0.11925991,-0.334778,2.4663153,-0.51491845,-0.6011918,0.29250953
19135,0.3592569,0.6816313,0.5416122,-3.8554994e-5,-0.7144858,-0.13421084,0.98324513,-0.52554387,-0.32869646,0.29167572
19137,0.20641094,0.43353784,0.29131502,-0.17234124,-0.088735506,0.14658323,0.771378,-0.42991483,-0.9281863,0.3470506
19139,0.8177948,0.35084003,0.16616641,0.6392396,-0.37871733,0.307037,-0.4292027,0.04823029,-0.7646891,-0.82181114
19141,-0.099280976,-0.06264906,0.29131502,0.09412233,0.14782862,0.587831,1.2304235,-0.17490411,-1.3096799,0.90816706
19143,-0.099280976,0.1854444,0.29131502,0.4667025,-0.806059,0.307037,0.4535772,-0.36616215,-1.418678,0.9528818
19145,0.05356498,0.1854444,0.29131502,0.0081663355,-0.44739726,-0.4150049,0.6654444,-0.02614784,-0.11070015,0.3896332
19147,-0.25212693,-0.14534688,0.29131502,0.09685729,-0.7602724,0.22681011,1.1951123,0.36699373,-1.1461827,0.12820318
19149,0.20641094,0.10274658,0.16616641,1.3024292,0.6896368,-0.013870519,-0.67638105,-0.058024183,-1.4731771,0.6397587
19151,-0.40497288,0.020048764,0.041017797,0.14514893,-1.0655165,0.02624292,1.2304235,-0.72742736,-1.3096799,0.43005946
19153,-0.022858,-0.39344034,-0.334428,1.1538815,0.5599081,1.2697595,-1.2766714,1.5464184,-0.9826854,-1.4255503
19155,0.7413718,0.35084003,-0.08413081,0.47193798,-0.24898863,0.34715042,-0.4998251,-0.036773287,-0.9826854,-0.33100393
19157,-0.55781883,-0.14534688,-0.70987386,0.23485573,-0.15741542,-0.93647957,0.065154046,0.37761918,-0.9826854,-0.8181558
19159,0.20641094,0.76432914,0.5416122,-0.13788071,0.43017936,0.307037,1.866025,-0.100525975,-0.9281863,0.24730153
19161,0.05356498,0.5989335,0.4164636,0.4108311,-0.97394323,-0.17432427,1.1244899,-0.100525975,-1.2006817,0.47657365
19163,0.20641094,-0.22804469,-0.08413081,0.5317946,-0.19557092,0.5076042,-0.78231466,1.1001496,-0.38319555,-1.0901861
19165,-0.17570396,0.5989335,0.29131502,0.7594217,-0.6000193,-0.69579893,0.8773115,-0.07927508,-1.2551807,0.3550128
19167,0.05356498,-0.14534688,-0.08413081,1.3442351,-0.05058,0.90873855,-1.1001154,0.6963826,-1.5821753,1.2325953
19169,-1.0163567,-0.8896272,-0.20927942,0.48123685,-0.10399771,-0.93647957,-1.8769617,3.1402354,-1.5821753,-1.4628229
19171,0.51210284,0.5989335,0.16616641,0.08326062,-0.17267762,0.38726386,0.31233242,-0.5786711,-0.5466928,-0.36645278
19173,0.12998796,0.5989335,0.29131502,0.100998804,-0.30240634,0.26692355,0.029842848,-0.70617646,-1.2551807,0.42734578
19175,-0.17570396,0.43353784,0.29131502,-0.15475935,-0.23372643,-0.49523178,0.6654444,-0.4617912,-0.7646891,-0.1272902
19177,0.2828339,0.35084003,0.29131502,-0.35378653,-0.47792166,0.02624292,0.80668914,-0.7911801,-0.8736872,0.5103117
19179,0.20641094,0.51623565,0.16616641,-0.6322058,-0.45502836,0.38726386,0.24171002,-0.3767876,0.32529247,-0.3641266
19181,0.51210284,0.10274658,0.16616641,1.9245161,1.1246096,-0.0940974,-0.9941818,1.0788987,-1.0916835,-0.4979388
19183,0.12998796,0.35084003,0.041017797,0.6182976,-0.29477525,0.82851166,-0.21733552,-0.0048969453,-1.2551807,-0.3556716
19185,0.12998796,0.5989335,0.4164636,-0.64736533,0.91856986,1.1494192,0.70075554,-0.90805995,-0.7646891,0.4635376
19187,-0.022858,0.26814222,0.041017797,-0.10857753,-0.6229126,0.14658323,0.3829548,-0.20678045,-0.6556909,-0.3276122
19189,-0.6342418,-0.558836,-0.45957664,0.27744302,0.23177074,-0.45511833,0.98324513,0.09073208,-0.9826854,-0.1617081
19191,-0.7106648,-0.6415338,0.29131502,0.9933783,-1.2639251,-1.2172737,-1.0648042,0.86638975,-0.9281863,-1.0147705
19193,-0.099280976,-0.22804469,-0.70987386,0.19336243,-0.37108624,1.2697595,-0.67638105,0.15448476,-0.9281863,-0.39145294
19195,0.05356498,0.10274658,0.29131502,0.40833056,-0.21846423,-0.053983957,0.70075554,-0.6424238,-0.9826854,-0.32097358
19197,0.12998796,0.51623565,0.16616641,-0.12404961,-0.13452211,0.54771763,0.3476436,-0.40866396,-0.6011918,-0.0020786359
20001,-0.099280976,0.26814222,0.16616641,-0.5823513,-0.027686696,-0.17432427,0.73606676,-0.12177687,0.2162943,0.31906056
20003,-0.25212693,0.43353784,0.16616641,-0.014651074,0.033362113,0.307037,0.80668914,-0.42991483,-0.4921937,0.7119079
20005,-0.022858,-0.06264906,-0.20927942,0.03309357,-0.21846423,0.307037,0.48888838,0.037604846,0.54328877,0.024026033
20007,-0.9399338,-0.47613814,0.16616641,-0.14553861,-2.3780658,0.22681011,0.70075554,-0.34491128,-0.8191882,1.2365363
20009,-0.48139587,-0.3107425,0.16616641,-0.17257567,-0.9434188,0.46749073,-0.040779542,-0.33428583,-0.38319555,0.8851259
20011,-0.022858,0.43353784,0.29131502,-0.3890285,-0.5466016,0.948852,0.9479339,-0.100525975,-0.21969831,0.6221939
20013,-0.17570396,0.5989335,0.29131502,-0.4252863,-0.77553463,0.54771763,-0.39389148,0.026979398,-0.8736872,0.6429418
20015,0.20641094,-0.22804469,-0.20927942,0.89343494,0.31571284,-0.13421084,-0.4292027,0.7920116,-0.5466928,0.47040632
20017,-0.32854992,0.1854444,0.29131502,-0.34870732,-0.31766853,-0.4150049,1.2657347,0.0057285023,-0.9281863,0.54306436
20019,-0.25212693,0.26814222,0.4164636,-0.667604,0.025731012,-0.6155721,2.6781826,-0.50429296,-0.0017019995,1.2466601
20021,0.8942177,0.6816313,0.4164636,-0.6456462,-1.1189342,-0.013870519,0.20639883,-0.2599077,-0.4376946,0.5399162
20023,-1.3220487,-1.7993033,-0.20927942,-0.5277302,0.033362113,1.0290788,1.5835354,0.5051245,-1.3096799,1.2078197
20025,-1.2456256,-1.4685119,0.041017797,0.14671177,-0.43976617,0.18669666,1.3010459,1.0576478,-1.3096799,1.2792889
20027,-0.099280976,-0.47613814,-0.20927942,0.06942952,-1.7294222,0.46749073,1.0538676,0.60075355,-0.6011918,0.8844807
20029,-0.55781883,-0.39344034,0.16616641,-0.5447651,-0.6610681,0.18669666,1.4422907,0.10135753,-0.6011918,0.78216296
20031,-0.48139587,0.26814222,0.041017797,0.6111867,0.6209569,-0.57545865,0.771378,0.14385933,0.54328877,0.8618678
20033,-1.0927798,-1.2204186,0.041017797,-0.35198927,1.1246096,-0.7359124,2.5369377,-0.31303492,-1.1461827,1.2814746
20035,0.3592569,-0.06264906,0.041017797,-0.2731442,-0.0582111,0.06635635,0.63013315,-0.1536532,-0.4376946,0.20139374
20037,-0.32854992,-0.06264906,0.4164636,-0.7721578,-0.23372643,0.22681011,0.065154046,0.84513885,-0.21969831,-0.2728768
20039,-1.3984716,-1.4685119,-0.334428,-0.6491626,-2.0651908,-0.053983957,2.1838257,0.20761201,-0.71019,1.2756854
20041,-0.55781883,-0.558836,-0.5847252,0.06763225,-0.87473893,0.14658323,0.9479339,0.05885574,-0.4376946,0.75334525
20043,0.20641094,0.5989335,0.16616641,-0.1627298,-0.7679035,-0.21443771,-0.21733552,-0.23865679,-0.71019,0.92713815
20045,-0.7106648,-0.8896272,-0.83502245,0.47225055,0.6972679,-0.4150049,-1.7357169,3.0658574,-0.9281863,-2.14792
20047,-1.1692027,-0.8896272,0.041017797,-0.20141,-1.2181385,-0.8161393,0.5241996,-0.38741305,-1.2006817,1.0251232
20049,-0.8635108,-0.3107425,-0.334428,-0.7169897,-1.5310136,-0.25455114,1.4776019,-0.69555104,-0.11070015,1.2438034
20051,-1.0927798,-1.0550228,0.29131502,0.22368145,-0.43976617,0.34715042,-0.8176258,1.4082875,-1.1461827,0.55567515
20053,-0.7106648,-0.3107425,0.041017797,0.0781814,0.17072193,-0.6155721,0.70075554,-0.12177687,-0.7646891,0.75909126
20055,-0.6342418,-0.8069294,-0.45957664,0.1882832,-1.4318093,2.7539568,-1.5238497,-0.47241664,-1.1461827,0.026636057
20057,-0.6342418,-0.8069294,-0.45957664,-0.17406037,-1.0960408,2.8341835,-1.2413602,-0.4192894,-1.0916835,0.26871762
20059,0.3592569,0.35084003,0.041017797,0.05880223,0.10967313,0.18669666,0.065154046,-0.2174059,-0.5466928,0.28190422
20061,-2.3155475,-2.9570727,-4.5894804,-0.24040277,-5.0260577,7.005981,-1.7004057,0.037604846,0.2162943,-0.32270947
20063,-1.6277406,-0.8896272,0.041017797,0.15960516,-2.0651908,0.90873855,1.4776019,0.12260842,-1.5276761,1.3413309
20065,-0.7106648,-1.0550228,0.16616641,-0.5609405,-0.14215322,-1.4178408,1.5129131,0.4944991,-0.4376946,1.1071225
20067,-0.55781883,-1.0550228,-0.08413081,0.72027266,-1.2105074,1.7912341,-1.559161,-0.65304923,-0.8736872,0.8504274
20069,-0.7870878,-1.3858142,0.041017797,1.1620865,-1.0731475,0.78839827,-0.60575867,-0.058024183,-1.5821753,1.2298347
20071,-1.3984716,-1.6339076,-0.20927942,-0.13928726,-1.0655165,-0.013870519,1.9366474,0.7920116,-1.6911734,1.2157294
20073,-0.55781883,0.10274658,0.16616641,-0.6942504,-1.0273609,-0.25455114,2.431004,-0.20678045,-0.16519924,0.92296493
20075,-1.6277406,-1.7166054,-0.70987386,0.041376606,1.5595824,0.587831,-0.67638105,-0.3555367,-1.3641789,1.1857022
20077,-0.17570396,-0.47613814,-0.08413081,-0.576647,-1.1570897,0.38726386,2.1485145,-0.47241664,-0.8736872,1.035405
20079,0.12998796,-0.3107425,-0.45957664,0.58180535,-0.14215322,-0.0940974,0.27702123,1.0045205,-0.5466928,-0.23733461
20081,-0.9399338,-1.2204186,0.16616641,0.086855136,-1.6912668,0.6680579,-1.1354266,-0.5574202,-1.418678,0.92303365
20083,-0.7106648,-0.7242316,0.29131502,0.14389867,-1.0731475,-0.334778,0.20639883,0.7282589,-1.418678,1.2716907
20085,0.51210284,0.5989335,0.16616641,0.66158813,-0.27188194,0.46749073,-0.18202433,-0.02614784,-0.9826854,0.34517184
20087,0.7413718,0.5989335,0.29131502,1.0066624,0.08677982,-0.6155721,-0.4292027,0.037604846,-0.71019,0.034128334
20089,-1.0163567,-0.6415338,-0.08413081,-0.66127455,-2.1949193,-0.13421084,0.065154046,-0.49366754,-0.4921937,1.2586854
20091,-0.099280976,-0.6415338,-0.83502245,2.4590843,0.33097506,0.46749073,-1.5944722,3.5865042,-1.0371845,-0.95180213
20093,-0.7870878,-1.0550228,-0.08413081,0.76981455,-1.2639251,1.6708939,-0.9235594,-0.599922,-1.0916835,0.9722898
20095,-0.17570396,-0.47613814,-0.08413081,0.8063068,-1.8438888,-0.334778,1.9366474,0.28199014,-0.4376946,0.8761847
20097,-1.6277406,-1.9646989,-0.83502245,-0.50217783,-2.3399103,1.0290788,-1.029493,0.6751317,-1.3641789,1.3529274
20099,0.12998796,-0.06264906,0.16616641,-0.64853746,-1.1265652,0.70817137,1.1598011,-0.3980385,0.107296154,0.20644319
20101,-1.7041636,-1.3031163,-0.20927942,0.5684431,-0.9434188,-1.1771603,3.2078505,0.0057285023,-1.1461827,1.2467308
20103,-0.17570396,-0.7242316,-1.7110627,1.4187042,0.6820057,0.38726386,-1.0648042,1.0788987,-0.4921937,-0.21275929
20105,-0.6342418,-0.47613814,0.041017797,-0.5712552,-1.2486628,-0.5353452,1.0538676,0.11198298,-0.9826854,1.104485
20107,0.05356498,0.5989335,0.16616641,-0.39160717,0.25466403,-0.45511833,0.029842848,-0.5892966,0.65228695,0.9732922
20109,-1.0927798,-1.1377207,0.16616641,-0.07419513,0.22413965,2.0720282,-1.029493,-0.4192894,-1.418678,1.3396192
20111,-0.6342418,0.26814222,-0.08413081,-0.45341733,0.31571284,0.34715042,-0.74700344,0.611379,-0.6011918,-0.49636328
20113,-0.8635108,-0.6415338,-0.5847252,0.55367434,-0.46265945,-0.13421084,0.771378,0.7920116,-1.0916835,0.3593969
20115,-1.0927798,-0.47613814,-0.45957664,0.16929474,0.13256642,-0.85625273,1.2304235,0.37761918,-0.71019,0.6335524
20117,-0.099280976,0.10274658,0.16616641,-0.05590995,-0.5694949,0.46749073,0.17108764,-0.31303492,-1.2006817,0.537877
20119,-1.3984716,-1.6339076,-0.20927942,0.60829544,-1.3936538,0.8686251,0.065154046,-0.1536532,-1.3641789,1.264813
20121,0.58852583,0.43353784,0.16616641,1.4259714,0.28518844,-0.334778,-0.4645139,0.6538808,-0.5466928,0.28615302
20123,-0.8635108,-0.39344034,0.4164636,0.011682716,-0.8518456,0.587831,1.1951123,0.39887005,-1.0371845,0.98116297
20125,-0.6342418,-0.6415338,-0.45957664,-0.6346282,-1.2715561,0.38726386,1.1951123,-0.3555367,0.48878968,0.62477416
20127,-0.32854992,0.1854444,-0.08413081,-0.102326185,-0.6686992,-0.4150049,1.5482242,-0.1536532,-0.7646891,0.5335644
20129,-1.0927798,-1.3031163,-0.08413081,0.024576116,-3.9577038,-1.5782946,0.73606676,-0.47241664,-0.71019,1.2587659
20131,-0.25212693,0.76432914,0.6667608,0.46271726,-0.34056184,0.98896545,-0.2526467,0.31386647,-1.3641789,1.1385448
20133,-0.022858,0.020048764,0.16616641,-0.5439837,-0.9510499,0.38726386,0.55951077,-0.100525975,1.0882795,0.49868876
20135,-0.8635108,-0.7242316,0.29131502,-0.23157275,-1.0960408,-0.0940974,2.4663153,-0.28115857,-0.9826854,1.3443918
20137,-1.2456256,-1.0550228,0.041017797,-0.27798897,-0.57712597,-0.0940974,0.418266,-0.599922,-1.5276761,1.2412943
20139,0.20641094,0.51623565,0.16616641,0.41864526,-0.11925991,-0.37489146,0.63013315,-0.31303492,-0.4376946,0.39749467
20141,-0.6342418,-0.558836,0.4164636,-0.5810229,-0.500815,0.42737728,3.2078505,0.15448476,-0.9826854,1.2062403
20143,-0.40497288,-0.39344034,0.16616641,0.26611245,-0.0582111,-0.5353452,1.2657347,0.20761201,-0.7646891,1.0854121
20145,-0.7106648,-0.6415338,0.041017797,-0.19078271,-0.37871733,-0.7359124,0.5241996,-0.29178402,-1.0371845,0.6216466
20147,-1.0927798,-0.8069294,0.16616641,-0.001288824,0.056255415,-0.2946646,1.2657347,0.08010664,-1.0916835,1.330019
20149,-0.48139587,-0.39344034,-0.45957664,1.1956874,0.9643564,1.8313476,-0.9941818,1.3764112,-0.9281863,0.65422374
20151,-1.2456256,-0.8069294,-0.08413081,0.15757348,-1.1952451,0.98896545,0.84200037,0.6963826,-0.6011918,0.7363785
20153,-1.0927798,-1.5512098,0.041017797,-0.15827572,0.15545973,0.14658323,2.2544482,0.37761918,-1.5276761,1.3406935
20155,0.20641094,-0.14534688,-0.08413081,-0.24962349,-0.41687286,-0.334778,0.3476436,-0.11115142,-0.4376946,0.16189544
20157,-0.6342418,-0.39344034,0.29131502,-0.42833382,-0.09636661,-0.8161393,1.1598011,0.31386647,-1.3096799,1.0937082
20159,-0.7106648,-0.7242316,-0.5847252,-0.13014467,-1.0502542,0.22681011,0.48888838,0.17573567,-0.6556909,0.8161367
20161,-2.3919704,-2.7089791,-2.211657,0.03895421,-2.6527855,0.587831,-2.1947625,2.5983377,-0.9826854,-0.8886611
20163,-0.32854992,-0.47613814,0.29131502,-0.3230768,-0.7679035,0.06635635,0.771378,0.26073924,-0.27419737,1.3202612
20165,-0.55781883,-0.6415338,0.16616641,-0.32206097,-0.39397955,0.14658323,3.631585,0.16511022,-0.6556909,1.0619833
20167,-0.48139587,-0.558836,0.16616641,-0.4333349,-0.47792166,-0.13421084,-0.2879579,0.46262273,-0.5466928,1.1257193
20169,-0.55781883,-0.39344034,-0.334428,-0.0511433,-0.87473893,0.38726386,-0.39389148,0.4944991,-0.8191882,0.12207968
20171,-0.9399338,-1.0550228,-0.08413081,0.87030494,0.33860615,0.02624292,-0.3232691,0.35636827,-1.4731771,1.3685011
20173,0.2828339,-0.39344034,-0.45957664,0.25079665,-0.11925991,1.0691923,-0.74700344,0.9938951,-0.32869646,-0.40197435
20175,-0.7106648,-0.8896272,-0.334428,-0.05895748,-2.2864926,2.7940702,-1.7710282,-1.1099435,-0.4921937,0.014013304
20177,0.12998796,0.26814222,-0.08413081,0.4676402,-0.30240634,0.34715042,-0.21733552,0.9832697,-0.6556909,-0.9481999
20179,-1.3220487,-0.9723251,0.29131502,0.035750393,0.33860615,0.18669666,0.31233242,-0.0155223925,-1.5276761,1.4703041
20181,-1.3220487,-1.9646989,-0.83502245,-0.07396071,-0.26425084,0.6680579,0.20639883,-0.2599077,-1.0371845,1.1801896
20183,-1.3220487,-0.7242316,0.29131502,-0.734259,-0.43213505,0.34715042,1.7600914,-0.2599077,-1.0916835,1.116915
20185,-0.6342418,-0.39344034,0.16616641,-0.25775024,-0.6000193,0.5076042,0.4535772,0.2501138,-0.8191882,1.0135766
20187,-1.1692027,-1.3858142,0.16616641,0.6823739,0.18598413,2.0720282,-0.4292027,-0.23865679,-1.3096799,0.9144878
20189,-0.7870878,-0.8069294,0.16616641,0.6274402,-2.1415017,0.587831,-0.85293704,-0.99306357,-0.6556909,1.3159323
20191,0.43567988,0.10274658,0.29131502,0.21750824,-0.7602724,0.02624292,0.3829548,0.06948119,-0.5466928,0.63988894
20193,-1.2456256,-1.3858142,-0.20927942,0.3448794,-0.7831657,1.1093057,-0.14671312,0.42012095,-1.3641789,1.1871516
20195,-0.48139587,-0.6415338,0.4164636,-0.20680179,-1.0578853,0.5076042,2.6781826,0.13323388,-0.6556909,1.2126149
20197,-0.022858,0.1854444,0.041017797,0.94547737,-0.21083312,-0.13421084,-0.67638105,0.1863611,-0.8736872,0.5319908
20199,-1.4748946,-1.7993033,-0.20927942,-0.121783495,-0.45502836,1.4703267,0.17108764,0.9938951,-1.3641789,1.6974208
20201,0.05356498,0.10274658,0.5416122,-0.33800188,-0.24135752,0.8686251,0.24171002,-0.13240232,-1.0371845,1.1324141
20203,-1.0927798,-1.4685119,-0.5847252,0.46365497,-1.1723518,-0.7359124,-0.040779542,-0.047398735,-1.5821753,1.1112463
20205,0.12998796,0.35084003,0.29131502,-0.48983142,-1.2410318,0.14658323,0.594822,-0.75930375,0.43429062,1.0300276
20207,-0.40497288,0.10274658,0.041017797,-1.0928518,1.3764359,-0.21443771,1.4069794,-0.8549327,0.32529247,0.8077655
20209,0.9706407,0.43353784,-0.08413081,-0.46935827,-0.11925991,1.9918014,-0.88824826,-0.44054028,0.16179523,-2.0008438
21001,0.8942177,1.260516,1.0422066,-1.2094394,0.22413965,-0.013870519,-0.4645139,-0.5574202,0.81578416,1.0338361
21003,1.5056015,1.260516,1.0422066,-0.62782985,0.14019753,0.14658323,0.029842848,-0.73805285,-0.4921937,0.99396014
21005,1.4291786,1.1778182,0.91705805,0.6286905,0.6743746,0.26692355,-0.4645139,-0.13240232,-0.6011918,0.5612341
21007,0.8942177,0.5989335,0.6667608,-0.3382363,-1.3860227,-0.6155721,0.70075554,-0.8761836,2.069263,0.79141164
